trajectoryid sensorid imageid epoch_s image_name x_m y_m z_m rx_rad ry_rad rz_rad
17134 110040 88722078 290244.67 WE1MRDJA.jpg 4173.078 347719.558 9.057 0.000000 0.000000 0.536456
17134 110041 88722078 290244.67 WE1MRDJA.jpg 4173.078 347719.558 9.057 -1.570796 0.000000 0.536456
17134 110042 88722078 290244.67 WE1MRDJA.jpg 4173.078 347719.558 9.057 -1.570796 0.000000 2.107252
17134 110043 88722078 290244.67 WE1MRDJA.jpg 4173.078 347719.558 9.057 -1.570796 0.000000 3.678049
17134 110044 88722078 290244.67 WE1MRDJA.jpg 4173.078 347719.558 9.057 -1.570796 0.000000 5.248845
17134 110045 88722078 290244.67 WE1MRDJA.jpg 4173.078 347719.558 9.057 -3.141593 0.000000 0.536456
17134 110040 88722079 290245.03 WE1MRDJB.jpg 4174.618 347722.130 9.051 0.000000 0.000000 0.538058
17134 110041 88722079 290245.03 WE1MRDJB.jpg 4174.618 347722.130 9.051 -1.570796 0.000000 0.538058
17134 110042 88722079 290245.03 WE1MRDJB.jpg 4174.618 347722.130 9.051 -1.570796 0.000000 2.108854
17134 110043 88722079 290245.03 WE1MRDJB.jpg 4174.618 347722.130 9.051 -1.570796 0.000000 3.679651
17134 110044 88722079 290245.03 WE1MRDJB.jpg 4174.618 347722.130 9.051 -1.570796 0.000000 5.250447
17134 110045 88722079 290245.03 WE1MRDJB.jpg 4174.618 347722.130 9.051 -3.141593 0.000000 0.538058
17134 110040 88722080 290245.39 WE1MRDJC.jpg 4176.146 347724.709 9.036 0.000000 0.000000 0.530015
17134 110041 88722080 290245.39 WE1MRDJC.jpg 4176.146 347724.709 9.036 -1.570796 0.000000 0.530015
17134 110042 88722080 290245.39 WE1MRDJC.jpg 4176.146 347724.709 9.036 -1.570796 0.000000 2.100811
17134 110043 88722080 290245.39 WE1MRDJC.jpg 4176.146 347724.709 9.036 -1.570796 0.000000 3.671607
17134 110044 88722080 290245.39 WE1MRDJC.jpg 4176.146 347724.709 9.036 -1.570796 0.000000 5.242404
17134 110045 88722080 290245.39 WE1MRDJC.jpg 4176.146 347724.709 9.036 -3.141593 0.000000 0.530015
17134 110040 88722081 290245.76 WE1MRDJD.jpg 4177.623 347727.320 9.043 0.000000 0.000000 0.520309
17134 110041 88722081 290245.76 WE1MRDJD.jpg 4177.623 347727.320 9.043 -1.570796 0.000000 0.520309
17134 110042 88722081 290245.76 WE1MRDJD.jpg 4177.623 347727.320 9.043 -1.570796 0.000000 2.091105
17134 110043 88722081 290245.76 WE1MRDJD.jpg 4177.623 347727.320 9.043 -1.570796 0.000000 3.661901
17134 110044 88722081 290245.76 WE1MRDJD.jpg 4177.623 347727.320 9.043 -1.570796 0.000000 5.232698
17134 110045 88722081 290245.76 WE1MRDJD.jpg 4177.623 347727.320 9.043 -3.141593 0.000000 0.520309
17134 110040 88722082 290246.12 WE1MRDJE.jpg 4179.077 347729.937 9.055 0.000000 0.000000 0.514224
17134 110041 88722082 290246.12 WE1MRDJE.jpg 4179.077 347729.937 9.055 -1.570796 0.000000 0.514224
17134 110042 88722082 290246.12 WE1MRDJE.jpg 4179.077 347729.937 9.055 -1.570796 0.000000 2.085020
17134 110043 88722082 290246.12 WE1MRDJE.jpg 4179.077 347729.937 9.055 -1.570796 0.000000 3.655817
17134 110044 88722082 290246.12 WE1MRDJE.jpg 4179.077 347729.937 9.055 -1.570796 0.000000 5.226613
17134 110045 88722082 290246.12 WE1MRDJE.jpg 4179.077 347729.937 9.055 -3.141593 0.000000 0.514224
17134 110040 88722083 290246.49 WE1MRDJF.jpg 4180.541 347732.552 9.077 0.000000 0.000000 0.516586
17134 110041 88722083 290246.49 WE1MRDJF.jpg 4180.541 347732.552 9.077 -1.570796 0.000000 0.516586
17134 110042 88722083 290246.49 WE1MRDJF.jpg 4180.541 347732.552 9.077 -1.570796 0.000000 2.087382
17134 110043 88722083 290246.49 WE1MRDJF.jpg 4180.541 347732.552 9.077 -1.570796 0.000000 3.658179
17134 110044 88722083 290246.49 WE1MRDJF.jpg 4180.541 347732.552 9.077 -1.570796 0.000000 5.228975
17134 110045 88722083 290246.49 WE1MRDJF.jpg 4180.541 347732.552 9.077 -3.141593 0.000000 0.516586
17134 110040 88722084 290246.85 WE1MRDJG.jpg 4182.012 347735.169 9.099 0.000000 0.000000 0.503153
17134 110041 88722084 290246.85 WE1MRDJG.jpg 4182.012 347735.169 9.099 -1.570796 0.000000 0.503153
17134 110042 88722084 290246.85 WE1MRDJG.jpg 4182.012 347735.169 9.099 -1.570796 0.000000 2.073949
17134 110043 88722084 290246.85 WE1MRDJG.jpg 4182.012 347735.169 9.099 -1.570796 0.000000 3.644745
17134 110044 88722084 290246.85 WE1MRDJG.jpg 4182.012 347735.169 9.099 -1.570796 0.000000 5.215542
17134 110045 88722084 290246.85 WE1MRDJG.jpg 4182.012 347735.169 9.099 -3.141593 0.000000 0.503153
17134 110040 88722085 290247.22 WE1MRDJH.jpg 4183.418 347737.821 9.106 0.000000 0.000000 0.489529
17134 110041 88722085 290247.22 WE1MRDJH.jpg 4183.418 347737.821 9.106 -1.570796 0.000000 0.489529
17134 110042 88722085 290247.22 WE1MRDJH.jpg 4183.418 347737.821 9.106 -1.570796 0.000000 2.060325
17134 110043 88722085 290247.22 WE1MRDJH.jpg 4183.418 347737.821 9.106 -1.570796 0.000000 3.631121
17134 110044 88722085 290247.22 WE1MRDJH.jpg 4183.418 347737.821 9.106 -1.570796 0.000000 5.201918
17134 110045 88722085 290247.22 WE1MRDJH.jpg 4183.418 347737.821 9.106 -3.141593 0.000000 0.489529
17134 110040 88722086 290247.58 WE1MRDJI.jpg 4184.833 347740.461 9.098 0.000000 0.000000 0.488219
17134 110041 88722086 290247.58 WE1MRDJI.jpg 4184.833 347740.461 9.098 -1.570796 0.000000 0.488219
17134 110042 88722086 290247.58 WE1MRDJI.jpg 4184.833 347740.461 9.098 -1.570796 0.000000 2.059016
17134 110043 88722086 290247.58 WE1MRDJI.jpg 4184.833 347740.461 9.098 -1.570796 0.000000 3.629812
17134 110044 88722086 290247.58 WE1MRDJI.jpg 4184.833 347740.461 9.098 -1.570796 0.000000 5.200608
17134 110045 88722086 290247.58 WE1MRDJI.jpg 4184.833 347740.461 9.098 -3.141593 0.000000 0.488219
17134 110040 88722087 290247.94 WE1MRDJJ.jpg 4186.238 347743.113 9.108 0.000000 0.000000 0.496288
17134 110041 88722087 290247.94 WE1MRDJJ.jpg 4186.238 347743.113 9.108 -1.570796 0.000000 0.496288
17134 110042 88722087 290247.94 WE1MRDJJ.jpg 4186.238 347743.113 9.108 -1.570796 0.000000 2.067084
17134 110043 88722087 290247.94 WE1MRDJJ.jpg 4186.238 347743.113 9.108 -1.570796 0.000000 3.637881
17134 110044 88722087 290247.94 WE1MRDJJ.jpg 4186.238 347743.113 9.108 -1.570796 0.000000 5.208677
17134 110045 88722087 290247.94 WE1MRDJJ.jpg 4186.238 347743.113 9.108 -3.141593 0.000000 0.496288
17134 110040 88722088 290248.3 WE1MRDJK.jpg 4187.664 347745.753 9.124 0.000000 0.000000 0.500768
17134 110041 88722088 290248.3 WE1MRDJK.jpg 4187.664 347745.753 9.124 -1.570796 0.000000 0.500768
17134 110042 88722088 290248.3 WE1MRDJK.jpg 4187.664 347745.753 9.124 -1.570796 0.000000 2.071564
17134 110043 88722088 290248.3 WE1MRDJK.jpg 4187.664 347745.753 9.124 -1.570796 0.000000 3.642360
17134 110044 88722088 290248.3 WE1MRDJK.jpg 4187.664 347745.753 9.124 -1.570796 0.000000 5.213157
17134 110045 88722088 290248.3 WE1MRDJK.jpg 4187.664 347745.753 9.124 -3.141593 0.000000 0.500768
17134 110040 88722089 290248.66 WE1MRDJL.jpg 4189.083 347748.383 9.118 0.000000 0.000000 0.505295
17134 110041 88722089 290248.66 WE1MRDJL.jpg 4189.083 347748.383 9.118 -1.570796 0.000000 0.505295
17134 110042 88722089 290248.66 WE1MRDJL.jpg 4189.083 347748.383 9.118 -1.570796 0.000000 2.076091
17134 110043 88722089 290248.66 WE1MRDJL.jpg 4189.083 347748.383 9.118 -1.570796 0.000000 3.646887
17134 110044 88722089 290248.66 WE1MRDJL.jpg 4189.083 347748.383 9.118 -1.570796 0.000000 5.217684
17134 110045 88722089 290248.66 WE1MRDJL.jpg 4189.083 347748.383 9.118 -3.141593 0.000000 0.505295
17134 110040 88722090 290249.02 WE1MRDJM.jpg 4190.508 347751.020 9.133 0.000000 0.000000 0.505123
17134 110041 88722090 290249.02 WE1MRDJM.jpg 4190.508 347751.020 9.133 -1.570796 0.000000 0.505123
17134 110042 88722090 290249.02 WE1MRDJM.jpg 4190.508 347751.020 9.133 -1.570796 0.000000 2.075920
17134 110043 88722090 290249.02 WE1MRDJM.jpg 4190.508 347751.020 9.133 -1.570796 0.000000 3.646716
17134 110044 88722090 290249.02 WE1MRDJM.jpg 4190.508 347751.020 9.133 -1.570796 0.000000 5.217512
17134 110045 88722090 290249.02 WE1MRDJM.jpg 4190.508 347751.020 9.133 -3.141593 0.000000 0.505123
17134 110040 88722091 290249.4 WE1MRDJN.jpg 4191.949 347753.648 9.118 0.000000 0.000000 0.505765
17134 110041 88722091 290249.4 WE1MRDJN.jpg 4191.949 347753.648 9.118 -1.570796 0.000000 0.505765
17134 110042 88722091 290249.4 WE1MRDJN.jpg 4191.949 347753.648 9.118 -1.570796 0.000000 2.076561
17134 110043 88722091 290249.4 WE1MRDJN.jpg 4191.949 347753.648 9.118 -1.570796 0.000000 3.647358
17134 110044 88722091 290249.4 WE1MRDJN.jpg 4191.949 347753.648 9.118 -1.570796 0.000000 5.218154
17134 110045 88722091 290249.4 WE1MRDJN.jpg 4191.949 347753.648 9.118 -3.141593 0.000000 0.505765
17134 110040 88722092 290249.78 WE1MRDJO.jpg 4193.388 347756.274 9.101 0.000000 0.000000 0.505870
17134 110041 88722092 290249.78 WE1MRDJO.jpg 4193.388 347756.274 9.101 -1.570796 0.000000 0.505870
17134 110042 88722092 290249.78 WE1MRDJO.jpg 4193.388 347756.274 9.101 -1.570796 0.000000 2.076666
17134 110043 88722092 290249.78 WE1MRDJO.jpg 4193.388 347756.274 9.101 -1.570796 0.000000 3.647463
17134 110044 88722092 290249.78 WE1MRDJO.jpg 4193.388 347756.274 9.101 -1.570796 0.000000 5.218259
17134 110045 88722092 290249.78 WE1MRDJO.jpg 4193.388 347756.274 9.101 -3.141593 0.000000 0.505870
17134 110040 88722093 290250.16 WE1MRDJP.jpg 4194.845 347758.890 9.077 0.000000 0.000000 0.507327
17134 110041 88722093 290250.16 WE1MRDJP.jpg 4194.845 347758.890 9.077 -1.570796 0.000000 0.507327
17134 110042 88722093 290250.16 WE1MRDJP.jpg 4194.845 347758.890 9.077 -1.570796 0.000000 2.078123
17134 110043 88722093 290250.16 WE1MRDJP.jpg 4194.845 347758.890 9.077 -1.570796 0.000000 3.648920
17134 110044 88722093 290250.16 WE1MRDJP.jpg 4194.845 347758.890 9.077 -1.570796 0.000000 5.219716
17134 110045 88722093 290250.16 WE1MRDJP.jpg 4194.845 347758.890 9.077 -3.141593 0.000000 0.507327
17134 110040 88722094 290250.54 WE1MRDJQ.jpg 4196.288 347761.523 9.071 0.000000 0.000000 0.508629
17134 110041 88722094 290250.54 WE1MRDJQ.jpg 4196.288 347761.523 9.071 -1.570796 0.000000 0.508629
17134 110042 88722094 290250.54 WE1MRDJQ.jpg 4196.288 347761.523 9.071 -1.570796 0.000000 2.079426
17134 110043 88722094 290250.54 WE1MRDJQ.jpg 4196.288 347761.523 9.071 -1.570796 0.000000 3.650222
17134 110044 88722094 290250.54 WE1MRDJQ.jpg 4196.288 347761.523 9.071 -1.570796 0.000000 5.221018
17134 110045 88722094 290250.54 WE1MRDJQ.jpg 4196.288 347761.523 9.071 -3.141593 0.000000 0.508629
17134 110040 88722095 290250.92 WE1MRDJR.jpg 4197.717 347764.157 9.082 0.000000 0.000000 0.507410
17134 110041 88722095 290250.92 WE1MRDJR.jpg 4197.717 347764.157 9.082 -1.570796 0.000000 0.507410
17134 110042 88722095 290250.92 WE1MRDJR.jpg 4197.717 347764.157 9.082 -1.570796 0.000000 2.078206
17134 110043 88722095 290250.92 WE1MRDJR.jpg 4197.717 347764.157 9.082 -1.570796 0.000000 3.649002
17134 110044 88722095 290250.92 WE1MRDJR.jpg 4197.717 347764.157 9.082 -1.570796 0.000000 5.219799
17134 110045 88722095 290250.92 WE1MRDJR.jpg 4197.717 347764.157 9.082 -3.141593 0.000000 0.507410
17134 110040 88722096 290251.31 WE1MRDJS.jpg 4199.166 347766.781 9.090 0.000000 0.000000 0.508209
17134 110041 88722096 290251.31 WE1MRDJS.jpg 4199.166 347766.781 9.090 -1.570796 0.000000 0.508209
17134 110042 88722096 290251.31 WE1MRDJS.jpg 4199.166 347766.781 9.090 -1.570796 0.000000 2.079005
17134 110043 88722096 290251.31 WE1MRDJS.jpg 4199.166 347766.781 9.090 -1.570796 0.000000 3.649801
17134 110044 88722096 290251.31 WE1MRDJS.jpg 4199.166 347766.781 9.090 -1.570796 0.000000 5.220598
17134 110045 88722096 290251.31 WE1MRDJS.jpg 4199.166 347766.781 9.090 -3.141593 0.000000 0.508209
17134 110040 88722097 290251.69 WE1MRDJT.jpg 4200.598 347769.418 9.088 0.000000 0.000000 0.506131
17134 110041 88722097 290251.69 WE1MRDJT.jpg 4200.598 347769.418 9.088 -1.570796 0.000000 0.506131
17134 110042 88722097 290251.69 WE1MRDJT.jpg 4200.598 347769.418 9.088 -1.570796 0.000000 2.076927
17134 110043 88722097 290251.69 WE1MRDJT.jpg 4200.598 347769.418 9.088 -1.570796 0.000000 3.647723
17134 110044 88722097 290251.69 WE1MRDJT.jpg 4200.598 347769.418 9.088 -1.570796 0.000000 5.218520
17134 110045 88722097 290251.69 WE1MRDJT.jpg 4200.598 347769.418 9.088 -3.141593 0.000000 0.506131
17134 110040 88722098 290252.09 WE1MRDJU.jpg 4202.034 347772.042 9.069 0.000000 0.000000 0.506165
17134 110041 88722098 290252.09 WE1MRDJU.jpg 4202.034 347772.042 9.069 -1.570796 0.000000 0.506165
17134 110042 88722098 290252.09 WE1MRDJU.jpg 4202.034 347772.042 9.069 -1.570796 0.000000 2.076961
17134 110043 88722098 290252.09 WE1MRDJU.jpg 4202.034 347772.042 9.069 -1.570796 0.000000 3.647757
17134 110044 88722098 290252.09 WE1MRDJU.jpg 4202.034 347772.042 9.069 -1.570796 0.000000 5.218554
17134 110045 88722098 290252.09 WE1MRDJU.jpg 4202.034 347772.042 9.069 -3.141593 0.000000 0.506165
17134 110040 88722099 290252.49 WE1MRDJV.jpg 4203.487 347774.662 9.071 0.000000 0.000000 0.506828
17134 110041 88722099 290252.49 WE1MRDJV.jpg 4203.487 347774.662 9.071 -1.570796 0.000000 0.506828
17134 110042 88722099 290252.49 WE1MRDJV.jpg 4203.487 347774.662 9.071 -1.570796 0.000000 2.077625
17134 110043 88722099 290252.49 WE1MRDJV.jpg 4203.487 347774.662 9.071 -1.570796 0.000000 3.648421
17134 110044 88722099 290252.49 WE1MRDJV.jpg 4203.487 347774.662 9.071 -1.570796 0.000000 5.219217
17134 110045 88722099 290252.49 WE1MRDJV.jpg 4203.487 347774.662 9.071 -3.141593 0.000000 0.506828
17134 110040 88722100 290252.9 WE1MRDJW.jpg 4204.950 347777.272 9.052 0.000000 0.000000 0.510788
17134 110041 88722100 290252.9 WE1MRDJW.jpg 4204.950 347777.272 9.052 -1.570796 0.000000 0.510788
17134 110042 88722100 290252.9 WE1MRDJW.jpg 4204.950 347777.272 9.052 -1.570796 0.000000 2.081585
17134 110043 88722100 290252.9 WE1MRDJW.jpg 4204.950 347777.272 9.052 -1.570796 0.000000 3.652381
17134 110044 88722100 290252.9 WE1MRDJW.jpg 4204.950 347777.272 9.052 -1.570796 0.000000 5.223177
17134 110045 88722100 290252.9 WE1MRDJW.jpg 4204.950 347777.272 9.052 -3.141593 0.000000 0.510788
17134 110040 88722101 290253.34 WE1MRDJX.jpg 4206.410 347779.884 9.041 0.000000 0.000000 0.514328
17134 110041 88722101 290253.34 WE1MRDJX.jpg 4206.410 347779.884 9.041 -1.570796 0.000000 0.514328
17134 110042 88722101 290253.34 WE1MRDJX.jpg 4206.410 347779.884 9.041 -1.570796 0.000000 2.085125
17134 110043 88722101 290253.34 WE1MRDJX.jpg 4206.410 347779.884 9.041 -1.570796 0.000000 3.655921
17134 110044 88722101 290253.34 WE1MRDJX.jpg 4206.410 347779.884 9.041 -1.570796 0.000000 5.226717
17134 110045 88722101 290253.34 WE1MRDJX.jpg 4206.410 347779.884 9.041 -3.141593 0.000000 0.514328
17134 110040 88722102 290253.81 WE1MRDJY.jpg 4207.880 347782.485 9.017 0.000000 0.000000 0.516238
17134 110041 88722102 290253.81 WE1MRDJY.jpg 4207.880 347782.485 9.017 -1.570796 0.000000 0.516238
17134 110042 88722102 290253.81 WE1MRDJY.jpg 4207.880 347782.485 9.017 -1.570796 0.000000 2.087035
17134 110043 88722102 290253.81 WE1MRDJY.jpg 4207.880 347782.485 9.017 -1.570796 0.000000 3.657831
17134 110044 88722102 290253.81 WE1MRDJY.jpg 4207.880 347782.485 9.017 -1.570796 0.000000 5.228627
17134 110045 88722102 290253.81 WE1MRDJY.jpg 4207.880 347782.485 9.017 -3.141593 0.000000 0.516238
17134 110040 88722103 290254.3 WE1MRDJZ.jpg 4209.345 347785.094 8.986 0.000000 0.000000 0.514424
17134 110041 88722103 290254.3 WE1MRDJZ.jpg 4209.345 347785.094 8.986 -1.570796 0.000000 0.514424
17134 110042 88722103 290254.3 WE1MRDJZ.jpg 4209.345 347785.094 8.986 -1.570796 0.000000 2.085220
17134 110043 88722103 290254.3 WE1MRDJZ.jpg 4209.345 347785.094 8.986 -1.570796 0.000000 3.656016
17134 110044 88722103 290254.3 WE1MRDJZ.jpg 4209.345 347785.094 8.986 -1.570796 0.000000 5.226813
17134 110045 88722103 290254.3 WE1MRDJZ.jpg 4209.345 347785.094 8.986 -3.141593 0.000000 0.514424
17134 110040 88722104 290254.81 WE1MRDK0.jpg 4210.811 347787.705 8.952 0.000000 0.000000 0.522899
17134 110041 88722104 290254.81 WE1MRDK0.jpg 4210.811 347787.705 8.952 -1.570796 0.000000 0.522899
17134 110042 88722104 290254.81 WE1MRDK0.jpg 4210.811 347787.705 8.952 -1.570796 0.000000 2.093696
17134 110043 88722104 290254.81 WE1MRDK0.jpg 4210.811 347787.705 8.952 -1.570796 0.000000 3.664492
17134 110044 88722104 290254.81 WE1MRDK0.jpg 4210.811 347787.705 8.952 -1.570796 0.000000 5.235288
17134 110045 88722104 290254.81 WE1MRDK0.jpg 4210.811 347787.705 8.952 -3.141593 0.000000 0.522899
17134 110040 88722105 290255.4 WE1MRDK1.jpg 4212.344 347790.265 8.908 0.000000 0.000000 0.552706
17134 110041 88722105 290255.4 WE1MRDK1.jpg 4212.344 347790.265 8.908 -1.570796 0.000000 0.552706
17134 110042 88722105 290255.4 WE1MRDK1.jpg 4212.344 347790.265 8.908 -1.570796 0.000000 2.123502
17134 110043 88722105 290255.4 WE1MRDK1.jpg 4212.344 347790.265 8.908 -1.570796 0.000000 3.694298
17134 110044 88722105 290255.4 WE1MRDK1.jpg 4212.344 347790.265 8.908 -1.570796 0.000000 5.265095
17134 110045 88722105 290255.4 WE1MRDK1.jpg 4212.344 347790.265 8.908 -3.141593 0.000000 0.552706
17134 110040 88722106 290256.14 WE1MRDK2.jpg 4213.924 347792.796 8.884 0.000000 0.000000 0.544018
17134 110041 88722106 290256.14 WE1MRDK2.jpg 4213.924 347792.796 8.884 -1.570796 0.000000 0.544018
17134 110042 88722106 290256.14 WE1MRDK2.jpg 4213.924 347792.796 8.884 -1.570796 0.000000 2.114814
17134 110043 88722106 290256.14 WE1MRDK2.jpg 4213.924 347792.796 8.884 -1.570796 0.000000 3.685610
17134 110044 88722106 290256.14 WE1MRDK2.jpg 4213.924 347792.796 8.884 -1.570796 0.000000 5.256407
17134 110045 88722106 290256.14 WE1MRDK2.jpg 4213.924 347792.796 8.884 -3.141593 0.000000 0.544018
17134 110040 88722107 290257.16 WE1MRDK3.jpg 4215.224 347795.476 8.890 0.000000 0.000000 0.385454
17134 110041 88722107 290257.16 WE1MRDK3.jpg 4215.224 347795.476 8.890 -1.570796 0.000000 0.385454
17134 110042 88722107 290257.16 WE1MRDK3.jpg 4215.224 347795.476 8.890 -1.570796 0.000000 1.956250
17134 110043 88722107 290257.16 WE1MRDK3.jpg 4215.224 347795.476 8.890 -1.570796 0.000000 3.527046
17134 110044 88722107 290257.16 WE1MRDK3.jpg 4215.224 347795.476 8.890 -1.570796 0.000000 5.097843
17134 110045 88722107 290257.16 WE1MRDK3.jpg 4215.224 347795.476 8.890 -3.141593 0.000000 0.385454
17134 110040 88722108 290258.01 WE1MRDK4.jpg 4215.776 347798.433 8.899 0.000000 0.000000 0.073551
17134 110041 88722108 290258.01 WE1MRDK4.jpg 4215.776 347798.433 8.899 -1.570796 0.000000 0.073551
17134 110042 88722108 290258.01 WE1MRDK4.jpg 4215.776 347798.433 8.899 -1.570796 0.000000 1.644347
17134 110043 88722108 290258.01 WE1MRDK4.jpg 4215.776 347798.433 8.899 -1.570796 0.000000 3.215143
17134 110044 88722108 290258.01 WE1MRDK4.jpg 4215.776 347798.433 8.899 -1.570796 0.000000 4.785940
17134 110045 88722108 290258.01 WE1MRDK4.jpg 4215.776 347798.433 8.899 -3.141593 0.000000 0.073551
17134 110040 88722109 290258.64 WE1MRDK5.jpg 4215.350 347801.401 8.922 0.000000 0.000000 6.074609
17134 110041 88722109 290258.64 WE1MRDK5.jpg 4215.350 347801.401 8.922 -1.570796 0.000000 6.074609
17134 110042 88722109 290258.64 WE1MRDK5.jpg 4215.350 347801.401 8.922 -1.570796 0.000000 1.362220
17134 110043 88722109 290258.64 WE1MRDK5.jpg 4215.350 347801.401 8.922 -1.570796 0.000000 2.933017
17134 110044 88722109 290258.64 WE1MRDK5.jpg 4215.350 347801.401 8.922 -1.570796 0.000000 4.503813
17134 110045 88722109 290258.64 WE1MRDK5.jpg 4215.350 347801.401 8.922 -3.141593 0.000000 6.074609
17134 110040 88722110 290259.18 WE1MRDK6.jpg 4214.332 347804.226 8.901 0.000000 0.000000 5.880159
17134 110041 88722110 290259.18 WE1MRDK6.jpg 4214.332 347804.226 8.901 -1.570796 0.000000 5.880159
17134 110042 88722110 290259.18 WE1MRDK6.jpg 4214.332 347804.226 8.901 -1.570796 0.000000 1.167770
17134 110043 88722110 290259.18 WE1MRDK6.jpg 4214.332 347804.226 8.901 -1.570796 0.000000 2.738566
17134 110044 88722110 290259.18 WE1MRDK6.jpg 4214.332 347804.226 8.901 -1.570796 0.000000 4.309362
17134 110045 88722110 290259.18 WE1MRDK6.jpg 4214.332 347804.226 8.901 -3.141593 0.000000 5.880159
17134 110040 88722111 290259.64 WE1MRDK7.jpg 4212.904 347806.872 8.847 0.000000 0.000000 5.752897
17134 110041 88722111 290259.64 WE1MRDK7.jpg 4212.904 347806.872 8.847 -1.570796 0.000000 5.752897
17134 110042 88722111 290259.64 WE1MRDK7.jpg 4212.904 347806.872 8.847 -1.570796 0.000000 1.040508
17134 110043 88722111 290259.64 WE1MRDK7.jpg 4212.904 347806.872 8.847 -1.570796 0.000000 2.611304
17134 110044 88722111 290259.64 WE1MRDK7.jpg 4212.904 347806.872 8.847 -1.570796 0.000000 4.182101
17134 110045 88722111 290259.64 WE1MRDK7.jpg 4212.904 347806.872 8.847 -3.141593 0.000000 5.752897
17134 110040 88722112 290260.06 WE1MRDK8.jpg 4211.207 347809.349 8.799 0.000000 0.000000 5.666850
17134 110041 88722112 290260.06 WE1MRDK8.jpg 4211.207 347809.349 8.799 -1.570796 0.000000 5.666850
17134 110042 88722112 290260.06 WE1MRDK8.jpg 4211.207 347809.349 8.799 -1.570796 0.000000 0.954461
17134 110043 88722112 290260.06 WE1MRDK8.jpg 4211.207 347809.349 8.799 -1.570796 0.000000 2.525258
17134 110044 88722112 290260.06 WE1MRDK8.jpg 4211.207 347809.349 8.799 -1.570796 0.000000 4.096054
17134 110045 88722112 290260.06 WE1MRDK8.jpg 4211.207 347809.349 8.799 -3.141593 0.000000 5.666850
17134 110040 88722113 290260.45 WE1MRDK9.jpg 4209.388 347811.726 8.808 0.000000 0.000000 5.597184
17134 110041 88722113 290260.45 WE1MRDK9.jpg 4209.388 347811.726 8.808 -1.570796 0.000000 5.597184
17134 110042 88722113 290260.45 WE1MRDK9.jpg 4209.388 347811.726 8.808 -1.570796 0.000000 0.884795
17134 110043 88722113 290260.45 WE1MRDK9.jpg 4209.388 347811.726 8.808 -1.570796 0.000000 2.455592
17134 110044 88722113 290260.45 WE1MRDK9.jpg 4209.388 347811.726 8.808 -1.570796 0.000000 4.026388
17134 110045 88722113 290260.45 WE1MRDK9.jpg 4209.388 347811.726 8.808 -3.141593 0.000000 5.597184
17134 110040 88722114 290260.83 WE1MRDKA.jpg 4207.429 347813.978 8.829 0.000000 0.000000 5.547532
17134 110041 88722114 290260.83 WE1MRDKA.jpg 4207.429 347813.978 8.829 -1.570796 0.000000 5.547532
17134 110042 88722114 290260.83 WE1MRDKA.jpg 4207.429 347813.978 8.829 -1.570796 0.000000 0.835143
17134 110043 88722114 290260.83 WE1MRDKA.jpg 4207.429 347813.978 8.829 -1.570796 0.000000 2.405940
17134 110044 88722114 290260.83 WE1MRDKA.jpg 4207.429 347813.978 8.829 -1.570796 0.000000 3.976736
17134 110045 88722114 290260.83 WE1MRDKA.jpg 4207.429 347813.978 8.829 -3.141593 0.000000 5.547532
17134 110040 88722115 290261.21 WE1MRDKB.jpg 4205.368 347816.149 8.835 0.000000 0.000000 5.514014
17134 110041 88722115 290261.21 WE1MRDKB.jpg 4205.368 347816.149 8.835 -1.570796 0.000000 5.514014
17134 110042 88722115 290261.21 WE1MRDKB.jpg 4205.368 347816.149 8.835 -1.570796 0.000000 0.801625
17134 110043 88722115 290261.21 WE1MRDKB.jpg 4205.368 347816.149 8.835 -1.570796 0.000000 2.372421
17134 110044 88722115 290261.21 WE1MRDKB.jpg 4205.368 347816.149 8.835 -1.570796 0.000000 3.943217
17134 110045 88722115 290261.21 WE1MRDKB.jpg 4205.368 347816.149 8.835 -3.141593 0.000000 5.514014
17134 110040 88722116 290261.57 WE1MRDKC.jpg 4203.239 347818.251 8.844 0.000000 0.000000 5.487573
17134 110041 88722116 290261.57 WE1MRDKC.jpg 4203.239 347818.251 8.844 -1.570796 0.000000 5.487573
17134 110042 88722116 290261.57 WE1MRDKC.jpg 4203.239 347818.251 8.844 -1.570796 0.000000 0.775184
17134 110043 88722116 290261.57 WE1MRDKC.jpg 4203.239 347818.251 8.844 -1.570796 0.000000 2.345980
17134 110044 88722116 290261.57 WE1MRDKC.jpg 4203.239 347818.251 8.844 -1.570796 0.000000 3.916777
17134 110045 88722116 290261.57 WE1MRDKC.jpg 4203.239 347818.251 8.844 -3.141593 0.000000 5.487573
17134 110040 88722117 290261.94 WE1MRDKD.jpg 4201.075 347820.313 8.853 0.000000 0.000000 5.471565
17134 110041 88722117 290261.94 WE1MRDKD.jpg 4201.075 347820.313 8.853 -1.570796 0.000000 5.471565
17134 110042 88722117 290261.94 WE1MRDKD.jpg 4201.075 347820.313 8.853 -1.570796 0.000000 0.759176
17134 110043 88722117 290261.94 WE1MRDKD.jpg 4201.075 347820.313 8.853 -1.570796 0.000000 2.329972
17134 110044 88722117 290261.94 WE1MRDKD.jpg 4201.075 347820.313 8.853 -1.570796 0.000000 3.900768
17134 110045 88722117 290261.94 WE1MRDKD.jpg 4201.075 347820.313 8.853 -3.141593 0.000000 5.471565
